code	name	description	keywords	knowledge_type_code	stem_element	course_code	grade_code	week_code	prompt_ready
SIO_ENG_GQVDTQT_KSAT_01	Thực hành khảo sát an toàn trong trường học	Thực hành được việc khảo sát an toàn trong trường học (ví dụ: phát hiện vật dễ gây cháy, nơi nguy hiểm).	khảo sát, an toàn trường học, phát hiện nguy cơ, thu thập dữ liệu, đánh giá an toàn	PROCEDURAL	E	CONG_NGHE	G3	W8	"Mã LO: SIO_ENG_GQVDTQT_KSAT_01
Tên: Thực hành khảo sát an toàn trong trường học
Mô tả: Thực hành được việc khảo sát an toàn trong trường học (ví dụ: phát hiện vật dễ gây cháy, nơi nguy hiểm).
Từ khóa: khảo sát, an toàn trường học, phát hiện nguy cơ, thu thập dữ liệu, đánh giá an toàn
Loại kiến thức: PROCEDURAL
Môn học: CONG_NGHE
Lớp: G3
Tuần: W8"
SIO_MATH_HHDL_HHP_02	Nhận biết các loại góc	Nhận biết được góc, góc vuông, góc không vuông bằng trực quan và dụng cụ (êke).	góc, góc vuông, góc không vuông, nhận biết góc, sử dụng êke	FACTUAL	M	TOAN	G3	W8	"Mã LO: SIO_MATH_HHDL_HHP_02
Tên: Nhận biết các loại góc
Mô tả: Nhận biết được góc, góc vuông, góc không vuông bằng trực quan và dụng cụ (êke).
Từ khóa: góc, góc vuông, góc không vuông, nhận biết góc, sử dụng êke
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W8"
SIO_MATH_HHDL_HHP_03	Nhận biết hình tam giác, hình tứ giác	Nhận biết được hình tam giác, hình tứ giác.	hình tam giác, hình tứ giác, nhận dạng hình	FACTUAL	M	TOAN	G3	W8	"Mã LO: SIO_MATH_HHDL_HHP_03
Tên: Nhận biết hình tam giác, hình tứ giác
Mô tả: Nhận biết được hình tam giác, hình tứ giác.
Từ khóa: hình tam giác, hình tứ giác, nhận dạng hình
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W8"
SIO_MATH_HHDL_HHP_04	Nhận biết các yếu tố của hình chữ nhật, hình vuông	Nhận biết được các yếu tố cơ bản (đỉnh, cạnh, góc) của hình chữ nhật, hình vuông.	hình chữ nhật, hình vuông, đỉnh, cạnh, góc, đặc điểm hình	FACTUAL	M	TOAN	G3	W8	"Mã LO: SIO_MATH_HHDL_HHP_04
Tên: Nhận biết các yếu tố của hình chữ nhật, hình vuông
Mô tả: Nhận biết được các yếu tố cơ bản (đỉnh, cạnh, góc) của hình chữ nhật, hình vuông.
Từ khóa: hình chữ nhật, hình vuông, đỉnh, cạnh, góc, đặc điểm hình
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W8"
SIO_MATH_HHDL_HHP_05	Nhận biết các yếu tố của hình tròn	Nhận biết được tâm, bán kính, đường kính của hình tròn.	hình tròn, tâm, bán kính, đường kính, đặc điểm hình tròn	FACTUAL	M	TOAN	G3	W8	"Mã LO: SIO_MATH_HHDL_HHP_05
Tên: Nhận biết các yếu tố của hình tròn
Mô tả: Nhận biết được tâm, bán kính, đường kính của hình tròn.
Từ khóa: hình tròn, tâm, bán kính, đường kính, đặc điểm hình tròn
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W8"
SIO_MATH_HHDL_THVH_01	Vẽ góc vuông, đường tròn và vẽ trang trí	Vẽ được góc vuông (bằng êke), đường tròn (bằng compa); vẽ trang trí đơn giản từ các hình đã học.	vẽ góc vuông, vẽ đường tròn, vẽ trang trí, sử dụng êke, sử dụng compa, kỹ năng vẽ	PROCEDURAL	M	TOAN	G3	W8	"Mã LO: SIO_MATH_HHDL_THVH_01
Tên: Vẽ góc vuông, đường tròn và vẽ trang trí
Mô tả: Vẽ được góc vuông (bằng êke), đường tròn (bằng compa); vẽ trang trí đơn giản từ các hình đã học.
Từ khóa: vẽ góc vuông, vẽ đường tròn, vẽ trang trí, sử dụng êke, sử dụng compa, kỹ năng vẽ
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W8"
SIO_MATH_HHDL_THVH_02	Vẽ hình vuông, hình chữ nhật trên lưới ô vuông	Vẽ được hình vuông, hình chữ nhật trên lưới ô vuông.	vẽ hình vuông, vẽ hình chữ nhật, lưới ô vuông, vẽ theo mẫu	PROCEDURAL	M	TOAN	G3	W8	"Mã LO: SIO_MATH_HHDL_THVH_02
Tên: Vẽ hình vuông, hình chữ nhật trên lưới ô vuông
Mô tả: Vẽ được hình vuông, hình chữ nhật trên lưới ô vuông.
Từ khóa: vẽ hình vuông, vẽ hình chữ nhật, lưới ô vuông, vẽ theo mẫu
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W8"
SIO_TECH_SDCV_CPĐT_01	Sử dụng được compa để vẽ đường tròn	Sử dụng được compa để vẽ đường tròn.	compa, vẽ đường tròn, tâm, bán kính, dụng cụ học toán	PROCEDURAL	E	CONG_NGHE	G3	W8	"Mã LO: SIO_TECH_SDCV_CPĐT_01
Tên: Sử dụng được compa để vẽ đường tròn
Mô tả: Sử dụng được compa để vẽ đường tròn.
Từ khóa: compa, vẽ đường tròn, tâm, bán kính, dụng cụ học toán
Loại kiến thức: PROCEDURAL
Môn học: CONG_NGHE
Lớp: G3
Tuần: W8"
SIO_TECH_SDCV_EKGV_01	Sử dụng được êke để kiểm tra và vẽ góc vuông	Sử dụng được êke để kiểm tra và vẽ góc vuông.	êke, góc vuông, kiểm tra góc vuông, vẽ góc vuông, dụng cụ học toán	PROCEDURAL	E	CONG_NGHE	G3	W8	"Mã LO: SIO_TECH_SDCV_EKGV_01
Tên: Sử dụng được êke để kiểm tra và vẽ góc vuông
Mô tả: Sử dụng được êke để kiểm tra và vẽ góc vuông.
Từ khóa: êke, góc vuông, kiểm tra góc vuông, vẽ góc vuông, dụng cụ học toán
Loại kiến thức: PROCEDURAL
Môn học: CONG_NGHE
Lớp: G3
Tuần: W8"
ULO_TECH_SDCV	Sử dụng các công cụ vẽ kỹ thuật	Sử dụng được các công cụ vẽ kỹ thuật cơ bản như êke và compa.	công cụ vẽ, êke, compa, vẽ kỹ thuật	PROCEDURAL	E	CONG_NGHE	G3	W8	"Mã LO: ULO_TECH_SDCV
Tên: Sử dụng các công cụ vẽ kỹ thuật
Mô tả: Sử dụng được các công cụ vẽ kỹ thuật cơ bản như êke và compa.
Từ khóa: công cụ vẽ, êke, compa, vẽ kỹ thuật
Loại kiến thức: PROCEDURAL
Môn học: CONG_NGHE
Lớp: G3
Tuần: W8"
CIO_MATH_HHDL_HHKG	Nhận biết các hình khối cơ bản	Nhận biết được các yếu tố cơ bản của khối lập phương và khối hộp chữ nhật.	hình khối, khối lập phương, khối hộp chữ nhật	FACTUAL	M	TOAN	G3	W9	"Mã LO: CIO_MATH_HHDL_HHKG
Tên: Nhận biết các hình khối cơ bản
Mô tả: Nhận biết được các yếu tố cơ bản của khối lập phương và khối hộp chữ nhật.
Từ khóa: hình khối, khối lập phương, khối hộp chữ nhật
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W9"
SIO_MATH_HHDL_HHKG_01	Nhận biết các yếu tố của khối lập phương, khối hộp chữ nhật	Nhận biết được các yếu tố cơ bản (đỉnh, cạnh, mặt) của khối lập phương, khối hộp chữ nhật.	khối lập phương, khối hộp chữ nhật, đỉnh, cạnh, mặt, hình khối	FACTUAL	M	TOAN	G3	W9	"Mã LO: SIO_MATH_HHDL_HHKG_01
Tên: Nhận biết các yếu tố của khối lập phương, khối hộp chữ nhật
Mô tả: Nhận biết được các yếu tố cơ bản (đỉnh, cạnh, mặt) của khối lập phương, khối hộp chữ nhật.
Từ khóa: khối lập phương, khối hộp chữ nhật, đỉnh, cạnh, mặt, hình khối
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W9"
SIO_MATH_SPPT_PNPC_01	Nhận biết phép chia hết và chia có dư	Nhận biết được phép chia hết và phép chia có dư.	phép chia hết, phép chia có dư, số dư, thương	FACTUAL	M	TOAN	G3	W10	"Mã LO: SIO_MATH_SPPT_PNPC_01
Tên: Nhận biết phép chia hết và chia có dư
Mô tả: Nhận biết được phép chia hết và phép chia có dư.
Từ khóa: phép chia hết, phép chia có dư, số dư, thương
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W10"
CIO_MATH_SPPT_GQVĐ	Giải quyết bài toán có lời văn	Giải quyết được các vấn đề, bài toán có lời văn liên quan đến ý nghĩa thực tế của phép tính.	bài toán có lời văn, giải toán, tóm tắt, lời giải	PROCEDURAL	M	TOAN	G3	W12	"Mã LO: CIO_MATH_SPPT_GQVĐ
Tên: Giải quyết bài toán có lời văn
Mô tả: Giải quyết được các vấn đề, bài toán có lời văn liên quan đến ý nghĩa thực tế của phép tính.
Từ khóa: bài toán có lời văn, giải toán, tóm tắt, lời giải
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W12"
SIO_MATH_SPPT_GQVĐ_01	Giải bài toán có lời văn (đến hai bước tính)	Giải quyết được các vấn đề, bài toán có lời văn (đến hai bước tính) liên quan ý nghĩa thực tế của phép tính.	giải bài toán có lời văn, bài toán hai bước tính, ý nghĩa phép tính, tóm tắt bài toán, trình bày lời giải	PROCEDURAL	M	TOAN	G3	W12	"Mã LO: SIO_MATH_SPPT_GQVĐ_01
Tên: Giải bài toán có lời văn (đến hai bước tính)
Mô tả: Giải quyết được các vấn đề, bài toán có lời văn (đến hai bước tính) liên quan ý nghĩa thực tế của phép tính.
Từ khóa: giải bài toán có lời văn, bài toán hai bước tính, ý nghĩa phép tính, tóm tắt bài toán, trình bày lời giải
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W12"
CIO_IT_LQVT_BP	Sử dụng bàn phím đúng cách	Biết cách và thực hành gõ bàn phím bằng 10 ngón.	bàn phím, gõ 10 ngón, luyện gõ	PROCEDURAL	T	TIN_HOC	G3	W13	"Mã LO: CIO_IT_LQVT_BP
Tên: Sử dụng bàn phím đúng cách
Mô tả: Biết cách và thực hành gõ bàn phím bằng 10 ngón.
Từ khóa: bàn phím, gõ 10 ngón, luyện gõ
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G3
Tuần: W13"
SIO_IT_LQVT_BP_01	Biết cách gõ bàn phím bằng 10 ngón	Biết cách gõ bàn phím bằng 10 ngón (vị trí đặt tay, gõ các phím ở hàng cơ sở, hàng trên, hàng dưới).	gõ bàn phím, 10 ngón, hàng phím cơ sở, hàng trên, hàng dưới, luyện gõ	PROCEDURAL	T	TIN_HOC	G3	W13	"Mã LO: SIO_IT_LQVT_BP_01
Tên: Biết cách gõ bàn phím bằng 10 ngón
Mô tả: Biết cách gõ bàn phím bằng 10 ngón (vị trí đặt tay, gõ các phím ở hàng cơ sở, hàng trên, hàng dưới).
Từ khóa: gõ bàn phím, 10 ngón, hàng phím cơ sở, hàng trên, hàng dưới, luyện gõ
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G3
Tuần: W13"
SIO_MATH_HHDL_DLDC_01	Nhận biết các đơn vị đo độ dài	Nhận biết được đơn vị đo độ dài: mi-li-mét (mm), đề-xi-mét (dm), ki-lô-mét (km) và mối quan hệ giữa các đơn vị đo.	đơn vị đo độ dài, mm, dm, km, m, cm, đổi đơn vị đo độ dài	FACTUAL	M	TOAN	G3	W13	"Mã LO: SIO_MATH_HHDL_DLDC_01
Tên: Nhận biết các đơn vị đo độ dài
Mô tả: Nhận biết được đơn vị đo độ dài: mi-li-mét (mm), đề-xi-mét (dm), ki-lô-mét (km) và mối quan hệ giữa các đơn vị đo.
Từ khóa: đơn vị đo độ dài, mm, dm, km, m, cm, đổi đơn vị đo độ dài
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W13"
ULO_IT_LQVT	Hiểu và sử dụng máy tính cơ bản	Phát triển các kỹ năng cơ bản để làm quen, thao tác và sử dụng máy tính một cách an toàn và đúng cách.	tin học, máy tính, phần cứng, thao tác, an toàn	PROCEDURAL	T	TIN_HOC	G3	W13	"Mã LO: ULO_IT_LQVT
Tên: Hiểu và sử dụng máy tính cơ bản
Mô tả: Phát triển các kỹ năng cơ bản để làm quen, thao tác và sử dụng máy tính một cách an toàn và đúng cách.
Từ khóa: tin học, máy tính, phần cứng, thao tác, an toàn
Loại kiến thức: PROCEDURAL
Môn học: TIN_HOC
Lớp: G3
Tuần: W13"
CIO_MATH_HHDL_DLDTICH	Đo lường dung tích	Nhận biết các đơn vị đo dung tích và mối quan hệ giữa chúng.	đo lường, dung tích, đơn vị đo, lít, ml	FACTUAL	M	TOAN	G3	W14	"Mã LO: CIO_MATH_HHDL_DLDTICH
Tên: Đo lường dung tích
Mô tả: Nhận biết các đơn vị đo dung tích và mối quan hệ giữa chúng.
Từ khóa: đo lường, dung tích, đơn vị đo, lít, ml
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
CIO_MATH_HHDL_DLKL	Đo lường khối lượng	Nhận biết các đơn vị đo khối lượng và mối quan hệ giữa chúng.	đo lường, khối lượng, đơn vị đo, gam, kg	FACTUAL	M	TOAN	G3	W14	"Mã LO: CIO_MATH_HHDL_DLKL
Tên: Đo lường khối lượng
Mô tả: Nhận biết các đơn vị đo khối lượng và mối quan hệ giữa chúng.
Từ khóa: đo lường, khối lượng, đơn vị đo, gam, kg
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
CIO_MATH_HHDL_DLND	Đo lường nhiệt độ	Nhận biết đơn vị đo nhiệt độ và sử dụng được nhiệt kế.	đo lường, nhiệt độ, đơn vị đo, độ C, nhiệt kế	PROCEDURAL	M	TOAN	G3	W14	"Mã LO: CIO_MATH_HHDL_DLND
Tên: Đo lường nhiệt độ
Mô tả: Nhận biết đơn vị đo nhiệt độ và sử dụng được nhiệt kế.
Từ khóa: đo lường, nhiệt độ, đơn vị đo, độ C, nhiệt kế
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
CIO_TECH_SDCCTB_ĐL	Thực hành đo lường	Thực hành được việc đo, cân, đong, đếm với các đơn vị đã học.	đo lường, thực hành, cân, đong, đếm, đơn vị đo	PROCEDURAL	E	CONG_NGHE	G3	W14	"Mã LO: CIO_TECH_SDCCTB_ĐL
Tên: Thực hành đo lường
Mô tả: Thực hành được việc đo, cân, đong, đếm với các đơn vị đã học.
Từ khóa: đo lường, thực hành, cân, đong, đếm, đơn vị đo
Loại kiến thức: PROCEDURAL
Môn học: CONG_NGHE
Lớp: G3
Tuần: W14"
SIO_MATH_HHDL_DLC_01	Ước lượng các kết quả đo lường	Ước lượng được các kết quả đo lường trong một số trường hợp đơn giản (ví dụ: chiều dài gang tay, cân nặng cặp sách).	ước lượng, đo lường, gang tay, bước chân, cân nặng, dung tích chai nước	PROCEDURAL	M	TOAN	G3	W14	"Mã LO: SIO_MATH_HHDL_DLC_01
Tên: Ước lượng các kết quả đo lường
Mô tả: Ước lượng được các kết quả đo lường trong một số trường hợp đơn giản (ví dụ: chiều dài gang tay, cân nặng cặp sách).
Từ khóa: ước lượng, đo lường, gang tay, bước chân, cân nặng, dung tích chai nước
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
SIO_MATH_HHDL_DLDTICH_01	Nhận biết các đơn vị đo dung tích	Nhận biết được đơn vị đo dung tích: mi-li-lít (ml) và mối quan hệ giữa lít (l) và mi-li-lít (ml).	đơn vị đo dung tích, mi-li-lít, ml, lít, l, đổi đơn vị dung tích	FACTUAL	M	TOAN	G3	W14	"Mã LO: SIO_MATH_HHDL_DLDTICH_01
Tên: Nhận biết các đơn vị đo dung tích
Mô tả: Nhận biết được đơn vị đo dung tích: mi-li-lít (ml) và mối quan hệ giữa lít (l) và mi-li-lít (ml).
Từ khóa: đơn vị đo dung tích, mi-li-lít, ml, lít, l, đổi đơn vị dung tích
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
SIO_MATH_HHDL_DLKL_01	Nhận biết các đơn vị đo khối lượng	Nhận biết được đơn vị đo khối lượng: gam (g) và mối quan hệ giữa gam và ki-lô-gam (kg).	đơn vị đo khối lượng, gam, g, ki-lô-gam, kg, đổi đơn vị khối lượng	FACTUAL	M	TOAN	G3	W14	"Mã LO: SIO_MATH_HHDL_DLKL_01
Tên: Nhận biết các đơn vị đo khối lượng
Mô tả: Nhận biết được đơn vị đo khối lượng: gam (g) và mối quan hệ giữa gam và ki-lô-gam (kg).
Từ khóa: đơn vị đo khối lượng, gam, g, ki-lô-gam, kg, đổi đơn vị khối lượng
Loại kiến thức: FACTUAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
SIO_MATH_HHDL_DLND_01	Nhận biết và đọc đơn vị đo nhiệt độ	Nhận biết được đơn vị đo nhiệt độ là độ C (°C) và đọc được nhiệt độ trên nhiệt kế thông thường.	đơn vị đo nhiệt độ, độ C, nhiệt kế, đọc nhiệt độ	PROCEDURAL	M	TOAN	G3	W14	"Mã LO: SIO_MATH_HHDL_DLND_01
Tên: Nhận biết và đọc đơn vị đo nhiệt độ
Mô tả: Nhận biết được đơn vị đo nhiệt độ là độ C (°C) và đọc được nhiệt độ trên nhiệt kế thông thường.
Từ khóa: đơn vị đo nhiệt độ, độ C, nhiệt kế, đọc nhiệt độ
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W14"
SIO_TECH_SDCCTB_ĐL_01	Thực hành đo, cân, đong, đếm	Thực hành được việc đo, cân, đong, đếm với các đơn vị đo đã học.	đo độ dài, cân khối lượng, đong dung tích, thước kẻ, cân, ca đong, thực hành đo lường	PROCEDURAL	E	CONG_NGHE	G3	W14	"Mã LO: SIO_TECH_SDCCTB_ĐL_01
Tên: Thực hành đo, cân, đong, đếm
Mô tả: Thực hành được việc đo, cân, đong, đếm với các đơn vị đo đã học.
Từ khóa: đo độ dài, cân khối lượng, đong dung tích, thước kẻ, cân, ca đong, thực hành đo lường
Loại kiến thức: PROCEDURAL
Môn học: CONG_NGHE
Lớp: G3
Tuần: W14"
CIO_MATH_SPPT_BTS	Làm quen và tính giá trị biểu thức số	Làm quen với biểu thức số và tính được giá trị của biểu thức có đến hai dấu phép tính.	biểu thức số, giá trị biểu thức, thứ tự phép tính	PROCEDURAL	M	TOAN	G3	W16	"Mã LO: CIO_MATH_SPPT_BTS
Tên: Làm quen và tính giá trị biểu thức số
Mô tả: Làm quen với biểu thức số và tính được giá trị của biểu thức có đến hai dấu phép tính.
Từ khóa: biểu thức số, giá trị biểu thức, thứ tự phép tính
Loại kiến thức: PROCEDURAL
Môn học: TOAN
Lớp: G3
Tuần: W16"
